number, v,,,,,,kaisou,,,,,, COMTYPE, center_of_mass, thP, thR, thY, leg[0],,, Leg[1],,, leg[2],,, leg[3],,, leg[4],,, leg[5],,, leg2[0],,, Leg2[1],,, leg2[2],,, leg2[3],,, leg2[4],,, leg2[5],,, global_center_of_mass,,, debug, kaisoubit,,,,,last_node_num,time
, leg0, leg1, leg2, leg3, leg4, leg5, leg0, leg1, leg2, leg3, leg4, leg5, , , , , , x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z,
1
34,1,1,0,1,1,0,1,4,2,4,4,5,2,0,0,0,0,74.6223,103.743,-170,154.622,3.74302,-30,94.6223,-116.257,-20,-185.378,-16.257,-30,-205.378,23.743,-30,-208.061,22.6217,-20,51.9394,122.622,-30,154.622,3.74302,-30,198.059,-118.251,-30,-185.378,-16.257,-30,-205.378,23.743,-30,-208.061,22.6217,-30,5.3777,356.257,30,526,0001,0100,0010,0100,0100,0101,5,0.227,
35,1,1,0,1,1,0,4,4,4,4,4,4,6,0,0,0,0,129.507,34.3823,-170,209.507,-65.6177,-30,94.6223,-116.257,-20,-130.493,-85.6177,-30,-150.493,-45.6177,-30,-208.061,22.6217,-20,129.507,34.3823,-170,209.507,-65.6177,-30,94.6223,-116.257,-30,-130.493,-85.6177,-30,-150.493,-45.6177,-30,-208.061,22.6217,-30,-49.5071,425.618,30,32,0100,0100,0100,0100,0100,0100,2,0.202,
36,1,1,0,1,1,0,4,4,4,4,4,3,6,0,0,0,0,129.507,34.3823,-170,209.507,-65.6177,-30,94.6223,-116.257,-20,-130.493,-85.6177,-30,-150.493,-45.6177,-30,-208.061,22.6217,-20,129.507,34.3823,-170,209.507,-65.6177,-30,94.6223,-116.257,-30,-130.493,-85.6177,-30,-150.493,-45.6177,-30,-208.061,22.6217,-30,-49.5071,425.618,30,43,0100,0100,0100,0100,0100,0011,49,0.221,
37,1,1,1,1,1,0,4,4,4,4,4,3,6,0,0,0,0,129.507,34.3823,-170,209.507,-65.6177,-30,89.5071,-125.618,-30,-130.493,-85.6177,-30,-150.493,-45.6177,-30,-208.061,22.6217,-20,129.507,34.3823,-170,209.507,-65.6177,-30,94.6223,-116.257,-30,-130.493,-85.6177,-30,-150.493,-45.6177,-30,-208.061,22.6217,-30,-49.5071,425.618,30,824,0100,0100,0100,0100,0100,0011,3,0.2,
38,1,1,1,0,1,0,4,4,4,4,4,3,6,0,0,0,0,129.507,34.3823,-170,209.507,-65.6177,-30,89.5071,-125.618,-30,-130.493,-85.6177,-20,-150.493,-45.6177,-30,-208.061,22.6217,-20,129.507,34.3823,-170,209.507,-65.6177,-30,94.6223,-116.257,-30,-130.493,-85.6177,-30,-150.493,-45.6177,-30,-208.061,22.6217,-30,-49.5071,425.618,30,526,0100,0100,0100,0100,0100,0011,5,0.216,
39,1,1,1,0,1,0,4,4,4,4,4,4,6,0,0,0,0,129.335,11.354,-170,209.335,-88.646,-30,89.3345,-148.646,-30,-130.493,-85.6177,-20,-150.665,-68.646,-30,-208.061,22.6217,-20,129.335,11.354,-170,209.335,-88.646,-30,89.3345,-148.646,-30,-130.493,-85.6177,-30,-150.665,-68.646,-30,-208.061,22.6217,-30,-49.3345,448.646,30,32,0100,0100,0100,0100,0100,0100,2,0.2,
40,1,1,1,0,1,0,4,4,4,6,4,1,6,0,0,0,0,129.335,11.354,-170,209.335,-88.646,-30,89.3345,-148.646,-30,-130.493,-85.6177,-20,-150.665,-68.646,-30,-208.061,22.6217,-20,129.335,11.354,-170,209.335,-88.646,-30,89.3345,-148.646,-30,-130.493,-85.6177,-30,-150.665,-68.646,-30,-208.061,22.6217,-30,-49.3345,448.646,30,43,0100,0100,0100,0110,0100,0001,49,0.204,
41,1,1,1,1,1,0,4,4,4,6,4,1,6,0,0,0,0,129.335,11.354,-170,209.335,-88.646,-30,89.3345,-148.646,-30,-130.665,-28.646,-30,-150.665,-68.646,-30,-208.061,22.6217,-20,129.335,11.354,-170,209.335,-88.646,-30,89.3345,-148.646,-30,-130.493,-85.6177,-30,-150.665,-68.646,-30,-208.061,22.6217,-30,-49.3345,448.646,30,1224,0100,0100,0100,0110,0100,0001,3,0.194,
42,1,0,1,0,1,0,4,4,4,6,4,1,6,0,0,0,0,129.335,11.354,-170,209.335,-88.646,-20,89.3345,-148.646,-30,-130.665,-28.646,-20,-150.665,-68.646,-30,-208.061,22.6217,-20,129.335,11.354,-170,209.335,-88.646,-30,89.3345,-148.646,-30,-130.493,-85.6177,-30,-150.665,-68.646,-30,-208.061,22.6217,-30,-49.3345,448.646,30,526,0100,0100,0100,0110,0100,0001,5,0.204,
43,1,0,1,0,1,0,4,4,4,4,4,4,1,0,0,0,0,123.566,32.811,-170,209.335,-88.646,-20,83.5657,-127.189,-30,-130.665,-28.646,-20,-156.434,-47.189,-30,-208.061,22.6217,-20,123.566,32.811,-170,209.335,-88.646,-30,83.5657,-127.189,-30,-130.665,-28.646,-30,-156.434,-47.189,-30,-208.061,22.6217,-30,-43.5657,427.189,30,32,0100,0100,0100,0100,0100,0100,1,0.216,
